"YEAR","WEEK","CATEGORY","BRAND","SKU_NAME","COGS_PER_PIECE"
"2","32","Books","Prometheus Publishing","The Poky Little Puppy","16"
"2","32","Books","Heracles Print","Life After Life","19"
"2","32","Appliances","International Kitchen Machines","food steamer","500"
"2","33","Books","Prometheus Publishing","No Longer Human","18"
"2","33","Books","Heracles Print","Love Story","9.6"
"2","33","Books","Heracles Print","Winnie-the-Pooh","18"
"2","33","Appliances","Savvy Machines","sewing machine","96"
"2","31","Books","Prometheus Publishing","The Lost Symbol","19"
"2","31","Books","Prometheus Publishing","How to Win Friends and Influence People","18"
"2","31","Books","Prometheus Publishing","Peyton Place","22.5"
"2","31","Appliances","Edison, Tesla & Co","air fryer","99"
"2","32","Books","Venus and Sons","The Secret Diary of Adrian Mole, Aged 13¾","11.4"
"2","32","Books","Venus and Sons","Fifty Shades","28.5"
"2","32","Books","Venus and Sons","OSS 117","22.5"
"2","33","Books","Prometheus Publishing","The Shack","11.4"
"2","35","Books","Prometheus Publishing","And Then There Were None","22.5"
"2","35","Books","Venus and Sons","Fifty Shades","28.5"
"2","35","Books","Venus and Sons","OSS 117","22.5"
"2","35","Appliances","Edison, Tesla & Co","rice cooker","99"
"2","36","Books","Venus and Sons","Charlotte's Web","18"
"2","36","Appliances","Kolben, Daněk","convection oven","100"
"2","37","Books","Venus and Sons","The Old Man and the Sea","19"
"2","37","Appliances","Edison, Tesla & Co","instant hot water dispenser","500"
"2","38","Books","Baccus, Apollo & Rosenkatz","The Women's Room","19"
"2","35","Books","Venus and Sons","The Total Woman","16"
"2","35","Appliances","Kolben, Daněk","dehumidifier","200"
"2","37","Books","Heracles Print","Black Beauty","11.4"
"2","38","Books","Heracles Print","Fear of Flying","36"
"2","38","Books","Heracles Print","God's Little Acre","10.8"
"2","38","Books","Heracles Print","The Hardy Boys","20"
"2","38","Appliances","Savvy Machines","hair dryer","510"
"2","34","Books","Heracles Print","The Bobbsey Twins","16"
"2","35","Books","Prometheus Publishing","The Catcher in the Rye","14.25"
"2","35","Books","Heracles Print","The Bobbsey Twins","16"
"2","36","Books","Venus and Sons","A Brief History of Time","16"
"2","37","Books","Heracles Print","Perry Mason","27"
"2","37","Appliances","Savvy Machines","kimchi refrigerator","500"
"2","34","Books","Heracles Print","Life After Life","19"
"2","34","Appliances","Edison, Tesla & Co","pressure cooker","202"
"2","34","Appliances","Edison, Tesla & Co","rice cooker","99"
"2","34","Appliances","International Kitchen Machines","icebox","102"
"2","37","Books","Heracles Print","The Purpose Driven Life","38"
"2","37","Books","Heracles Print","Alex Cross","10.8"
"2","38","Books","Heracles Print","Sophie's World","23.75"
"2","39","Books","Venus and Sons","How the Steel Was Tempered","9.6"
"2","39","Appliances","Kolben, Daněk","clothes dryer","61.2"
"2","40","Books","Heracles Print","Miffy","23.75"
"2","40","Appliances","Edison, Tesla & Co","electric water boiler","70"
"2","42","Books","Venus and Sons","Harry Potter and the Goblet of Fire","18"
"2","42","Books","Heracles Print","Love You Forever","10.8"
"2","42","Books","Heracles Print","Black Beauty","11.4"
"2","42","Appliances","Edison, Tesla & Co","embroidery machine","48"
"2","40","Books","Baccus, Apollo & Rosenkatz","The Magic School Bus","20"
"2","42","Books","Prometheus Publishing","The Wheel of Time","32"
"2","42","Books","Venus and Sons","The Diary of Anne Frank","13.5"
"2","42","Appliances","Edison, Tesla & Co","field kitchen","60"
"2","42","Appliances","International Kitchen Machines","kitchener range","495"
"2","43","Books","Venus and Sons","Thomas the Tank Engine","36"
"2","43","Books","Baccus, Apollo & Rosenkatz","The Bermuda Triangle","36"
"2","41","Books","Heracles Print","Long Walk to Freedom","14.25"
"2","41","Appliances","Edison, Tesla & Co","aroma lamp","192"
"2","44","Books","Venus and Sons","Pippi Longstocking","18"
"2","44","Books","Heracles Print","The Purpose Driven Life","38"
"2","44","Appliances","Edison, Tesla & Co","air ioniser","495"
"2","45","Books","Venus and Sons","Harry Potter and the Goblet of Fire","18"
"2","46","Books","Venus and Sons","Kon-Tiki: Across the Pacific in a Raft","18"
"2","46","Books","Venus and Sons","The Total Woman","16"
"2","47","Books","Heracles Print","Harry Potter and the Half-Blood Prince","22.5"
"2","47","Books","Heracles Print","Love You Forever","10.8"
"2","47","Appliances","International Kitchen Machines","can opener","500"
"2","49","Books","Heracles Print","A Message to Garcia","36"
"3","3","Books","Heracles Print","Gone with the Wind","28.5"
"3","3","Books","Heracles Print","Follow Your Heart","13.5"
"4","33","Books","Baccus, Apollo & Rosenkatz","Night","9.6"
"3","6","Appliances","International Kitchen Machines","icebox","102"
"3","9","Books","Heracles Print","Captain Underpants","18"
"3","15","Books","Heracles Print","The Power of Positive Thinking","16"
"3","15","Books","Heracles Print","The Horse Whisperer","12"
"3","18","Books","Heracles Print","The 7 Habits of Highly Effective People","19"
"3","18","Books","Heracles Print","Long Walk to Freedom","14.25"
"3","23","Books","Heracles Print","The Hardy Boys","20"
"3","34","Books","Heracles Print","Gone with the Wind","28.5"
"3","40","Books","Heracles Print","The Goal","16"
"3","41","Books","Heracles Print","A Message to Garcia","36"
"3","42","Books","Heracles Print","Captain Underpants","18"
"3","44","Books","Heracles Print","Fear of Flying","36"
"3","44","Books","Heracles Print","Winnie-the-Pooh","18"
"3","45","Books","Heracles Print","Goosebumps","13.5"
"3","47","Books","Heracles Print","Left Behind","12"
"3","50","Books","Heracles Print","Left Behind","12"
"4","4","Books","Heracles Print","The Power of Positive Thinking","16"
"4","7","Appliances","International Kitchen Machines","attic fan","202"
"4","9","Books","Heracles Print","The Bobbsey Twins","16"
"4","11","Books","Heracles Print","Long Walk to Freedom","14.25"
"4","12","Books","Heracles Print","Sophie's World","23.75"
"4","17","Books","Heracles Print","The Hobbit","22.5"
"4","19","Appliances","International Kitchen Machines","humidifier","51"
"4","23","Books","Heracles Print","The Purpose Driven Life","38"
"4","23","Books","Heracles Print","Perry Mason","27"
"4","24","Books","Heracles Print","The Lord of the Rings","23.75"
"3","39","Appliances","Kolben, Daněk","sandwich toaster","50"
"3","42","Books","Baccus, Apollo & Rosenkatz","The Baby-sitters Club","18"
"4","1","Appliances","Kolben, Daněk","slow cooker","99"
"4","23","Appliances","Kolben, Daněk","sandwich toaster","50"
"4","39","Books","Prometheus Publishing","Nancy Drew","22.5"
"4","49","Appliances","Savvy Machines","barbecue","99"
"4","29","Appliances","Savvy Machines","beehive oven","50"
"2","51","Books","Heracles Print","A Song of Ice and Fire","18"
"3","8","Books","Heracles Print","The Hardy Boys","20"
"3","14","Books","Heracles Print","Love Story","9.6"
"3","12","Books","Heracles Print","Tarzan","18"
"3","17","Appliances","International Kitchen Machines","humidifier","51"
"3","18","Books","Heracles Print","God's Little Acre","10.8"
"3","36","Books","Heracles Print","The Help","20"
"3","40","Appliances","International Kitchen Machines","crepe maker","60"
"4","6","Books","Heracles Print","Love Story","9.6"
"4","33","Books","Prometheus Publishing","How to Win Friends and Influence People","18"
"4","19","Appliances","International Kitchen Machines","deep fryer","100"
"4","33","Books","Heracles Print","Fear of Flying","36"
"4","34","Appliances","International Kitchen Machines","HVAC","100"
"4","35","Appliances","International Kitchen Machines","attic fan","202"
"4","37","Books","Heracles Print","Love You Forever","10.8"
"4","37","Books","Heracles Print","Winnie-the-Pooh","18"
"4","28","Books","Heracles Print","The Tale of Peter Rabbit","36"
"4","38","Books","Heracles Print","The Horse Whisperer","12"
"4","42","Books","Heracles Print","Life After Life","19"
"4","43","Books","Heracles Print","Harry Potter and the Half-Blood Prince","22.5"
"4","45","Appliances","International Kitchen Machines","kitchener range","495"
"4","49","Appliances","International Kitchen Machines","attic fan","202"
"3","35","Books","Heracles Print","A Message to Garcia","36"
"3","35","Books","Heracles Print","Alex Cross","10.8"
"4","35","Books","Prometheus Publishing","What to Expect When You're Expecting","32"
"3","47","Appliances","International Kitchen Machines","central vacuum cleaner","198"
"3","23","Appliances","International Kitchen Machines","earth oven","200"
"4","5","Books","Heracles Print","The Purpose Driven Life","38"
"4","5","Books","Heracles Print","Love Story","9.6"
"4","5","Books","Heracles Print","Perry Mason","27"
"4","5","Appliances","International Kitchen Machines","central vacuum cleaner","198"
"4","5","Appliances","International Kitchen Machines","humidifier","51"
"4","5","Appliances","International Kitchen Machines","mousetrap","69.3"
"4","8","Books","Heracles Print","Harry Potter and the Half-Blood Prince","22.5"
"4","8","Books","Heracles Print","God's Little Acre","10.8"
"4","13","Appliances","International Kitchen Machines","crepe maker","60"
"4","14","Books","Heracles Print","The Help","20"
"4","14","Books","Heracles Print","Confucius from the Heart","20"
"4","14","Books","Heracles Print","Noddy","20"
"4","14","Books","Heracles Print","Captain Underpants","18"
"4","14","Books","Heracles Print","A Song of Ice and Fire","18"
"4","19","Books","Heracles Print","The Horse Whisperer","12"
"4","20","Books","Heracles Print","Captain Underpants","18"
"4","21","Books","Heracles Print","The Tale of Peter Rabbit","36"
"4","21","Books","Heracles Print","Perry Mason","27"
"4","24","Appliances","International Kitchen Machines","food steamer","500"
"4","24","Appliances","International Kitchen Machines","icebox","102"
"4","30","Books","Heracles Print","Gone with the Wind","28.5"
"4","30","Books","Heracles Print","The Horse Whisperer","12"
"4","30","Books","Heracles Print","Goosebumps","13.5"
"4","30","Books","Heracles Print","Chicken Soup for the Soul","22.5"
"4","30","Books","Heracles Print","Tarzan","18"
"4","33","Appliances","International Kitchen Machines","can opener","500"
"4","39","Books","Heracles Print","Long Walk to Freedom","14.25"
"4","39","Books","Heracles Print","Life After Life","19"
"4","39","Books","Heracles Print","Tarzan","18"
"4","40","Books","Heracles Print","Harry Potter and the Half-Blood Prince","22.5"
"4","40","Books","Heracles Print","The Common Sense Book of Baby and Child Care","11.4"
"4","40","Books","Heracles Print","Perry Mason","27"
"4","40","Books","Heracles Print","Alex Cross","10.8"
"4","40","Books","Heracles Print","Captain Underpants","18"
"4","43","Appliances","International Kitchen Machines","HVAC","100"
"4","45","Books","Heracles Print","A Message to Garcia","36"
"4","45","Books","Heracles Print","Magic Tree House","32"
"4","45","Books","Heracles Print","Left Behind","12"
"4","46","Books","Heracles Print","The 7 Habits of Highly Effective People","19"
"4","46","Books","Heracles Print","The Fault in Our Stars","22.5"
"4","46","Books","Heracles Print","The Power of Positive Thinking","16"
"4","47","Books","Heracles Print","Gone with the Wind","28.5"
"4","47","Books","Heracles Print","Perry Mason","27"
"4","47","Books","Heracles Print","Captain Underpants","18"
"4","48","Books","Heracles Print","A Message to Garcia","36"
"4","50","Books","Heracles Print","Harry Potter and the Half-Blood Prince","22.5"
"4","50","Books","Heracles Print","Love Story","9.6"
"4","50","Books","Heracles Print","The Power of Positive Thinking","16"
"4","50","Appliances","International Kitchen Machines","deep fryer","100"
"4","51","Books","Heracles Print","Life After Life","19"
"4","51","Books","Heracles Print","The Lovely Bones","19"
"4","51","Books","Heracles Print","The Goal","16"
"4","51","Appliances","International Kitchen Machines","food steamer","500"
"4","51","Appliances","International Kitchen Machines","humidifier","51"
"4","13","Books","Heracles Print","The Power of Positive Thinking","16"
"4","13","Books","Heracles Print","Magic Tree House","32"
"4","36","Books","Heracles Print","The Common Sense Book of Baby and Child Care","11.4"
"4","36","Books","Heracles Print","Gone with the Wind","28.5"
"4","36","Appliances","International Kitchen Machines","central vacuum cleaner","198"
"2","46","Books","Venus and Sons","Harry Potter and the Philosopher's Stone","18"
"2","46","Books","Venus and Sons","The Eagle Has Landed","22.5"
"2","46","Appliances","Edison, Tesla & Co","bachelor griller","200"
"2","46","Appliances","Edison, Tesla & Co","garbage disposal unit","70.7"
"2","47","Books","Venus and Sons","The Celestine Prophecy","38"
"2","47","Books","Venus and Sons","The Hitchhiker's Guide to the Galaxy","20"
"2","47","Books","Venus and Sons","Man's Search for Meaning","27"
"2","47","Books","Venus and Sons","The Total Woman","16"
"2","26","Books","Venus and Sons","The Little Prince","27"
"2","46","Appliances","Edison, Tesla & Co","microwave oven","96"
"2","36","Appliances","Edison, Tesla & Co","popcorn maker","70"
"2","48","Books","Venus and Sons","Catching Fire","12"
"2","48","Books","Venus and Sons","The Secret Diary of Adrian Mole, Aged 13¾","11.4"
"2","49","Books","Venus and Sons","Flowers in the Attic","22.5"
"2","49","Books","Venus and Sons","How the Steel Was Tempered","9.6"
"2","49","Books","Venus and Sons","The Shadow of the Wind","20"
"2","49","Appliances","Edison, Tesla & Co","microwave oven","96"
"2","50","Books","Venus and Sons","How the Steel Was Tempered","9.6"
"2","50","Books","Venus and Sons","Fifty Shades","28.5"
"2","50","Books","Venus and Sons","Discworld","14.25"
"2","51","Books","Venus and Sons","Harry Potter and the Deathly Hallows","16"
"2","51","Books","Venus and Sons","Santa Evita","36"
"2","51","Appliances","Edison, Tesla & Co","rotisserie","510"
"2","52","Appliances","Edison, Tesla & Co","espresso machine","71.4"
"2","52","Appliances","Edison, Tesla & Co","rotisserie","510"
"3","1","Books","Venus and Sons","The Eagle Has Landed","22.5"
"3","1","Books","Venus and Sons","Man's Search for Meaning","27"
"3","1","Books","Venus and Sons","The Total Woman","16"
"3","2","Books","Venus and Sons","Jonathan Livingston Seagull","27"
"3","2","Books","Venus and Sons","The Kite Runner","22.5"
"3","2","Books","Venus and Sons","The Total Woman","16"
"3","2","Books","Venus and Sons","Life of Pi","22.5"
"3","2","Books","Venus and Sons","Discworld","14.25"
"3","2","Books","Venus and Sons","Pippi Longstocking","18"
"3","2","Books","Venus and Sons","Where's Wally?","27"
"3","2","Appliances","Edison, Tesla & Co","air fryer","99"
"3","2","Appliances","Edison, Tesla & Co","rice cooker","99"
"3","3","Books","Venus and Sons","Interpreter of Maladies","13.5"
"3","3","Books","Venus and Sons","Fifty Shades","28.5"
"3","3","Appliances","Edison, Tesla & Co","ceiling fan","480"
"3","3","Appliances","Edison, Tesla & Co","rice polisher","100"
"3","4","Books","Venus and Sons","A Brief History of Time","16"
"3","4","Appliances","Edison, Tesla & Co","embroidery machine","48"
"3","4","Appliances","Edison, Tesla & Co","hair iron","196"
"3","5","Books","Venus and Sons","The Total Woman","16"
"3","5","Books","Venus and Sons","Pippi Longstocking","18"
"3","6","Books","Venus and Sons","Life of Pi","22.5"
"3","6","Appliances","Edison, Tesla & Co","espresso machine","71.4"
"3","6","Appliances","Edison, Tesla & Co","instant hot water dispenser","500"
